,var1(t),var1(t+1),var1(t+2),var1(t+3),var1(t+4),var1(t+5),var1(t+6),var1(t+7),var1(t+8),var1(t+9),var1(t+10),var1(t+11),var1(t+12),var1(t+13),var1(t+14),var1(t+15)
2019-01-26 11:45:00,31.618584023652666,31.637950155013517,31.530303349371223,31.29206814113494,30.915962865722385,30.389964080526237,29.704189736274802,28.832143314286576,27.75144778743892,26.438504913169062,24.87864542934984,23.040733513943184,20.91189730160233,18.48626882350059,15.780905557334584,12.826627537994417
2019-01-26 12:00:00,31.726107539088304,31.61635122194352,31.37237868689624,30.987255252538482,30.449508021838447,29.749999687784985,28.86310990260825,27.767475818966794,26.440590432596665,24.868891362589824,23.02229609376397,20.888839875586513,18.463287492782175,15.76287493441019,12.81793314258324,9.710896690291563
2019-01-26 12:15:00,31.73292676276749,31.481346005279022,31.08426071525491,30.530921057830877,29.8131686276263,28.90653356315749,27.790986155213773,26.445454815796296,24.85783531545037,22.99943367683343,20.859485898789806,18.433601357929934,15.739270148405366,12.806208335993515,9.71489623649691,6.615779985333106
2019-01-26 12:30:00,31.51751027175426,31.116786255748924,30.558692382070586,29.835357078472487,28.922646135690005,27.800920562013644,26.449530672686798,24.856803487570236,22.994456841513774,20.852088911932707,18.425572385608344,15.732495748511646,12.802429313675463,9.715329997244142,6.620591418029591,3.7919348753335913
2019-01-26 12:45:00,31.147125107608726,30.585500941600163,29.857978489533277,28.94064150522865,27.814108559477482,26.458010658758177,24.860967427977453,22.994978430347146,20.849902416903458,18.421819183424827,15.728432972403974,12.799291269952938,9.714111035821684,6.621732910933726,3.7949414505670473,1.673531998940053
2019-01-26 13:00:00,30.59494406243488,29.8666187080086,28.948346001934922,27.82076890245425,26.46354702851064,24.865334346951816,22.998165160978807,20.851940187006466,18.422785385627996,15.728456313860226,12.798556317834825,9.71286298568347,6.6202764697249545,3.7936172669920656,1.6726166105876397,0.0
2019-01-26 13:15:00,29.860034943772796,28.941719946809247,27.814216402063135,26.457232684630693,24.859466202224127,22.992990524140087,20.847726649431987,18.419795913946025,15.726909871739858,12.798573591080252,9.714384876966012,6.622959544946254,3.7967411244153593,1.6752122781247176,0.0,0.0
2019-01-26 13:30:00,28.933081019339202,27.804741789749087,26.447238468651236,24.84940567997834,22.98344498216578,20.839367107704284,18.41332802485003,15.722985129612999,12.797664749978788,9.716596265325228,6.627776520161627,3.8027847209693153,1.6804424066756378,0.0,0.0,0.0
2019-01-26 13:45:00,27.77785981538005,26.417117048710704,24.81760352349107,22.952022046866183,20.810757892858305,18.390152396246176,15.707740219673386,12.792290699665307,9.721809171362189,6.642177000757619,3.82194921827451,1.69748831796936,0.0,0.0,0.0,0.0
2019-01-26 14:00:00,26.391694663113352,24.78983895883476,22.923784745901827,20.78429134463295,18.367907675364744,15.692101909237412,12.785190551139028,9.724126605584967,6.652931019571606,3.8374478754355343,1.711724417594477,0.0,0.0,0.0,0.0,0.0
2019-01-26 14:15:00,24.79966558557921,22.93403905209857,20.794176542936643,18.37654000366317,15.698603953772649,12.788822334579455,9.724492165532801,6.65025957145911,3.8329012750590628,1.707309116166767,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26 14:30:00,22.96684746263561,20.82686578545459,18.40643833631734,15.722984727750935,12.805262931401327,9.731456390823245,6.647902485081399,3.824004024836945,1.6972609263500897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26 14:45:00,20.89204237065943,18.46979822811059,15.779775140191294,12.850890026021899,9.762320031382073,6.662590212407501,3.824862557647346,1.6911568544335562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26 15:00:00,18.576725518767837,15.887041134389541,12.952143208515174,9.850855406407506,6.732164105361159,3.8713655257723127,1.7156903239432166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26 15:15:00,16.024862858555114,13.102749904148293,10.005884099173732,6.878788368950264,3.992638777329249,1.796721381219441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26 15:30:00,13.250724633190188,10.176553059908427,7.0568159206519105,4.152865260250035,1.9114774626790927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26 15:45:00,10.347756416460763,7.246949966519607,4.332187343463596,2.0443863088550556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26 16:00:00,6.9487333853248545,4.041940950916276,1.8245736551522174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26 16:15:00,3.909442685724096,1.7226604423544802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26 16:30:00,0.5465486180529168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-28 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127780889224356
