,var1(t),var1(t+1),var1(t+2),var1(t+3),var1(t+4),var1(t+5),var1(t+6),var1(t+7),var1(t+8),var1(t+9),var1(t+10),var1(t+11),var1(t+12),var1(t+13),var1(t+14),var1(t+15)
2018-11-20 05:45:00,0.0,0.0,0.0,0.0,0.0,0.08736000000000001,1.31754,3.35475,7.183889999999999,12.413311,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493
2018-11-20 06:00:00,0.0,0.0,0.0,0.0,0.08736000000000001,1.31754,3.35475,7.183889999999999,12.413311,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532
2018-11-20 06:15:00,0.0,0.0,0.0,0.08736000000000001,1.31754,3.35475,7.183889999999999,12.413311,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591
2018-11-20 06:30:00,0.0,0.0,0.08736000000000001,1.31754,3.35475,7.183889999999999,12.413311,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413
2018-11-20 06:45:00,0.0,0.08736000000000001,1.31754,3.35475,7.183889999999999,12.413311,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723
2018-11-20 07:00:00,0.08736000000000001,1.31754,3.35475,7.183889999999999,12.413311,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006
2018-11-20 07:15:00,1.31754,3.35475,7.183889999999999,12.413311,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181
2018-11-20 07:30:00,3.35475,7.183889999999999,12.413311,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574
2018-11-20 07:45:00,7.183889999999999,12.413311,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804
2018-11-20 08:00:00,12.413311,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834
2018-11-20 08:15:00,16.140392000000002,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543
2018-11-20 08:30:00,18.833012,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003
2018-11-20 08:45:00,21.18984,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994
2018-11-20 09:00:00,23.32743,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232
2018-11-20 09:15:00,25.232973,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004
2018-11-20 09:30:00,26.936493,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882
2018-11-20 09:45:00,28.369532,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273
2018-11-20 10:00:00,29.521591,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973
2018-11-20 10:15:00,30.664413,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662
2018-11-20 10:30:00,31.59723,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932
2018-11-20 10:45:00,31.956753000000006,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688
2018-11-20 11:00:00,32.12181,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835
2018-11-20 11:15:00,32.448574,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998
2018-11-20 11:30:00,32.82804,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565
2018-11-20 11:45:00,32.281834,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985
2018-11-20 12:00:00,32.712543,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428
2018-11-20 12:15:00,31.960953000000003,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656
2018-11-20 12:30:00,31.545994,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0
2018-11-20 12:45:00,30.862232,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0
2018-11-20 13:00:00,29.985903000000004,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0
2018-11-20 13:15:00,28.859882,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0,0.0
2018-11-20 13:30:00,27.045273,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0,0.0,0.0
2018-11-20 13:45:00,25.778973,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20 14:00:00,23.865662,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20 14:15:00,21.64932,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20 14:30:00,19.55688,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20 14:45:00,17.0835,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20 15:00:00,14.462279999999998,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20 15:15:00,10.34565,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20 15:30:00,5.0540699999999985,2.74428,0.61656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20 15:45:00,2.74428,0.61656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20 16:00:00,0.61656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16716,2.17959
2018-11-21 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16716,2.17959,4.55889
2018-11-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16716,2.17959,4.55889,7.68075
2018-11-21 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16716,2.17959,4.55889,7.68075,13.54059
2018-11-21 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998
2018-11-21 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491
2018-11-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108
2018-11-21 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643
2018-11-21 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553
2018-11-21 05:45:00,0.0,0.0,0.0,0.0,0.0,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648
2018-11-21 06:00:00,0.0,0.0,0.0,0.0,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004
2018-11-21 06:15:00,0.0,0.0,0.0,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004
2018-11-21 06:30:00,0.0,0.0,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003
2018-11-21 06:45:00,0.0,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182
2018-11-21 07:00:00,0.16716,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006
2018-11-21 07:15:00,2.17959,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376
2018-11-21 07:30:00,4.55889,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995
2018-11-21 07:45:00,7.68075,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303
2018-11-21 08:00:00,13.54059,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004
2018-11-21 08:15:00,16.395751999999998,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765
2018-11-21 08:30:00,18.998491,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713
2018-11-21 08:45:00,21.3108,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883
2018-11-21 09:00:00,23.285643,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381
2018-11-21 09:15:00,24.938553,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162
2018-11-21 09:30:00,26.64648,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373
2018-11-21 09:45:00,28.123621000000004,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808
2018-11-21 10:00:00,29.363253000000004,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093
2018-11-21 10:15:00,30.308252000000003,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635
2018-11-21 10:30:00,31.134182,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012
2018-11-21 10:45:00,31.782452000000006,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571
2018-11-21 11:00:00,32.39376,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802
2018-11-21 11:15:00,32.669284999999995,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151
2018-11-21 11:30:00,32.85303,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261
2018-11-21 11:45:00,32.950264000000004,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721
2018-11-21 12:00:00,32.4765,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983
2018-11-21 12:15:00,32.140713,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883
2018-11-21 12:30:00,31.337883,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883,0.0
2018-11-21 12:45:00,30.487381,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883,0.0,0.0
2018-11-21 13:00:00,29.378162,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883,0.0,0.0,0.0
2018-11-21 13:15:00,28.391373,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883,0.0,0.0,0.0,0.0
2018-11-21 13:30:00,26.63808,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883,0.0,0.0,0.0,0.0,0.0
2018-11-21 13:45:00,25.059093,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21 14:00:00,22.87635,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21 14:15:00,21.332012,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21 14:30:00,19.134571,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21 14:45:00,16.669802,14.472151,9.913261,5.445721,3.04983,0.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21 15:00:00,14.472151,9.913261,5.445721,3.04983,0.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21 15:15:00,9.913261,5.445721,3.04983,0.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21 15:30:00,5.445721,3.04983,0.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21 15:45:00,3.04983,0.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21 16:00:00,0.50883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249
2018-11-22 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015
2018-11-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001
2018-11-22 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071
2018-11-22 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672
2018-11-22 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182
2018-11-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116
2018-11-22 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972
2018-11-22 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753
2018-11-22 05:45:00,0.0,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013
2018-11-22 06:00:00,0.0,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242
2018-11-22 06:15:00,0.0,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942
2018-11-22 06:30:00,0.0,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361
2018-11-22 06:45:00,0.0,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293
2018-11-22 07:00:00,0.12872999999999998,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913
2018-11-22 07:15:00,1.8249,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443
2018-11-22 07:30:00,4.1722800000000015,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053
2018-11-22 07:45:00,6.630121000000001,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223
2018-11-22 08:00:00,12.950071,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005
2018-11-22 08:15:00,15.881672,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364
2018-11-22 08:30:00,18.555182,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013
2018-11-22 08:45:00,21.04116,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073
2018-11-22 09:00:00,23.216972,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762
2018-11-22 09:15:00,24.963753,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032
2018-11-22 09:30:00,26.45013,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633
2018-11-22 09:45:00,27.918242,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003
2018-11-22 10:00:00,29.507942,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122
2018-11-22 10:15:00,30.56361,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896
2018-11-22 10:30:00,31.384293,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602
2018-11-22 10:45:00,32.018913,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072
2018-11-22 11:00:00,32.395443,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617
2018-11-22 11:15:00,32.320053,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998
2018-11-22 11:30:00,32.33223,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241
2018-11-22 11:45:00,32.202034000000005,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383
2018-11-22 12:00:00,31.671364,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943
2018-11-22 12:15:00,30.782013,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783
2018-11-22 12:30:00,30.401073,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0
2018-11-22 12:45:00,29.999762,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0,0.0
2018-11-22 13:00:00,29.052032,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0,0.0,0.0
2018-11-22 13:15:00,28.119633,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0,0.0,0.0,0.0
2018-11-22 13:30:00,26.818890000000003,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0,0.0,0.0,0.0,0.0
2018-11-22 13:45:00,25.278122,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22 14:00:00,23.59896,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22 14:15:00,21.453602,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22 14:30:00,19.397072,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22 14:45:00,17.02617,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22 15:00:00,14.368201999999998,9.081241,4.81383,2.99943,0.48783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22 15:15:00,9.081241,4.81383,2.99943,0.48783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22 15:30:00,4.81383,2.99943,0.48783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22 15:45:00,2.99943,0.48783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22 16:00:00,0.48783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-25 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02562,1.2516
